"nMx - age-specific death rate between ages x and x+n"," 80-84 years","0.066591","0.05821","0.078625","0.068237","0.059657","0.080679","0.077231","0.067187","0.093215","0.084741","0.072539","0.105651"
"nMx - age-specific death rate between ages x and x+n"," 85-89 years","0.1073","0.097084","0.124656","0.109938","0.099337","0.128093","0.121177","0.110078","0.142959","0.128068","0.115187","0.15467"
"nMx - age-specific death rate between ages x and x+n"," 90-94 years","0.173699","0.162661","0.196765","0.17684","0.165268","0.201292","0.187903","0.178379","0.212002","0.192384","0.180693","0.222049"
"nMx - age-specific death rate between ages x and x+n"," 95-99 years","0.254334","0.247127","0.273139","0.25659","0.248645","0.277561","0.269807","0.264461","0.286328","0.270611","0.26143","0.299356"
"nMx - age-specific death rate between ages x and x+n"," 100+ years","0.366292","0.368019","0.361276","0.36754","0.367178","0.368603","0.386335","0.388235","0.379823","0.389385","0.384093","0.407131"
"nqx - probability of dying between ages x and x+n"," &lt;1 year","0.012577","0.01117","0.013919","0.013047","0.011572","0.014452","0.021715","0.019259","0.024061","0.033653","0.030145","0.037004"
"nqx - probability of dying between ages x and x+n"," 1-4 years","0.002308","0.002103","0.002504","0.002366","0.002175","0.002549","0.004458","0.004146","0.004758","0.009001","0.008659","0.00933"
"nqx - probability of dying between ages x and x+n"," 5-9 years","0.001458","0.001324","0.001587","0.001552","0.001404","0.001693","0.002061","0.001822","0.002292","0.002772","0.002502","0.003033"
"nqx - probability of dying between ages x and x+n"," 10-14 years","0.001582","0.001343","0.001811","0.001685","0.001415","0.001944","0.002001","0.001687","0.002306","0.002528","0.00208","0.002962"
"nqx - probability of dying between ages x and x+n"," 15-19  years","0.004357","0.002408","0.006234","0.004699","0.002509","0.00681","0.004948","0.002813","0.007014","0.005651","0.003427","0.007821"
"nqx - probability of dying between ages x and x+n"," 20-24 years","0.006379","0.002964","0.009714","0.00675","0.003074","0.010346","0.007265","0.003494","0.010967","0.007878","0.004171","0.011538"
"nqx - probability of dying between ages x and x+n"," 25-29 years","0.006995","0.003501","0.010461","0.007177","0.003608","0.010721","0.007802","0.004216","0.011434","0.008678","0.004762","0.012597"
"nqx - probability of dying between ages x and x+n"," 30-34 years","0.007861","0.004477","0.011269","0.008004","0.004628","0.01141","0.008843","0.005314","0.012463","0.01019","0.006019","0.014402"
"nqx - probability of dying between ages x and x+n"," 35-39 years","0.009461","0.006122","0.012898","0.009647","0.006338","0.013068","0.010979","0.007285","0.01479","0.01282","0.0082","0.017507"
"nqx - probability of dying between ages x and x+n"," 40-44 years","0.012392","0.008855","0.016108","0.01274","0.009135","0.016527","0.01484","0.010489","0.019334","0.016422","0.011316","0.02163"
"nqx - probability of dying between ages x and x+n"," 45-49 years","0.017634","0.013329","0.022183","0.018157","0.01362","0.022946","0.020783","0.015118","0.026698","0.02376","0.017215","0.030476"
"nqx - probability of dying between ages x and x+n"," 50-54 years","0.025927","0.01965","0.032583","0.026391","0.019993","0.033165","0.029704","0.022596","0.037166","0.034861","0.026092","0.043955"
"nqx - probability of dying between ages x and x+n"," 55-59 years","0.03722","0.028492","0.046582","0.038092","0.029059","0.047792","0.044114","0.034039","0.054874","0.051754","0.039135","0.065163"
"nqx - probability of dying between ages x and x+n"," 60-64 years","0.05515","0.043841","0.067535","0.055787","0.044147","0.068511","0.0668","0.053084","0.081686","0.076383","0.05856","0.096105"
"nqx - probability of dying between ages x and x+n"," 65-69 years","0.082214","0.066291","0.100038","0.083175","0.066976","0.10133","0.099685","0.080398","0.12142","0.109873","0.0853","0.138474"
"nqx - probability of dying between ages x and x+n"," 70-74 years","0.125118","0.103826","0.149919","0.126307","0.104532","0.15166","0.147473","0.120882","0.179481","0.162133","0.129656","0.202335"
"nqx - probability of dying between ages x and x+n"," 75-79 years","0.189283","0.162008","0.222898","0.19077","0.163336","0.224707","0.213409","0.180963","0.256367","0.234883","0.195815","0.288265"
"nqx - probability of dying between ages x and x+n"," 80-84 years","0.285771","0.254821","0.328191","0.291757","0.260303","0.335245","0.323281","0.287949","0.376391","0.348426","0.306835","0.414786"
"nqx - probability of dying between ages x and x+n"," 85-89 years","0.419328","0.388796","0.468581","0.427256","0.395911","0.478123","0.458774","0.427839","0.516245","0.476534","0.441649","0.543842"
"nqx - probability of dying between ages x and x+n"," 90-94 years","0.587184","0.564663","0.633607","0.594166","0.570747","0.642768","0.615195","0.597791","0.660495","0.621425","0.599791","0.675883"
"nqx - probability of dying between ages x and x+n"," 95-99 years","0.727969","0.721695","0.751577","0.731414","0.723924","0.758102","0.747004","0.743766","0.766244","0.743362","0.733795","0.779614"
"nqx - probability of dying between ages x and x+n"," 100+ years","1","1","1","1","1","1","1","1","1","1","1","1"
"lx - number of people left alive at age x"," &lt;1 year","100000","100000","100000","100000","100000","100000","100000","100000","100000","100000","100000","100000"
"lx - number of people left alive at age x"," 1-4 years","98742.3","98883","98608.1","98695.3","98842.8","98554.8","97828.5","98074.1","97593.9","96634.7","96985.5","96299.6"
"lx - number of people left alive at age x"," 5-9 years","98514.4","98675.1","98361.2","98461.8","98627.8","98303.6","97392.4","97667.5","97129.5","95764.9","96145.7","95401.1"
"lx - number of people left alive at age x"," 10-14 years","98370.7","98544.4","98205.1","98309","98489.3","98137.2","97191.6","97489.5","96906.9","95499.4","95905.2","95111.7"
"lx - number of people left alive at age x"," 15-19  years","98215.1","98412","98027.2","98143.4","98349.9","97946.5","96997.1","97325.1","96683.4","95258","95705.7","94829.9"
"lx - number of people left alive at age x"," 20-24 years","97787.2","98175.1","97416.1","97682.2","98103.1","97279.4","96517.1","97051.2","96005.3","94719.7","95377.7","94088.3"
"lx - number of people left alive at age x"," 25-29 years","97163.4","97884","96469.8","97022.8","97801.6","96273","95815.9","96712.2","94952.4","93973.5","94979.9","93002.7"
"lx - number of people left alive at age x"," 30-34 years","96483.8","97541.4","95460.6","96326.4","97448.7","95240.8","95068.3","96304.4","93866.7","93158","94527.7","91831.1"
"lx - number of people left alive at age x"," 35-39 years","95725.3","97104.7","94384.9","95555.4","96997.7","94154.1","94227.6","95792.7","92696.8","92208.8","93958.7","90508.6"
"lx - number of people left alive at age x"," 40-44 years","94819.7","96510.3","93167.5","94633.6","96383","92923.6","93193.1","95094.8","91325.9","91026.7","93188.2","88924.1"
"lx - number of people left alive at age x"," 45-49 years","93644.6","95655.6","91666.8","93427.9","95502.5","91387.9","91810.1","94097.4","89560.2","89531.9","92133.7","87000.7"
"lx - number of people left alive at age x"," 50-54 years","91993.3","94380.7","89633.3","91731.5","94201.7","89290.9","89902","92674.9","87169.1","87404.6","90547.6","84349.3"
"lx - number of people left alive at age x"," 55-59 years","89608.2","92526","86712.8","89310.7","92318.4","86329.5","87231.5","90580.8","83929.4","84357.6","88185.1","80641.7"
"lx - number of people left alive at age x"," 60-64 years","86273","89889.8","82673.5","85908.6","89635.7","82203.6","83383.3","87497.5","79323.9","79991.7","84733.9","75386.9"
"lx - number of people left alive at age x"," 65-69 years","81515.1","85948.9","77090.2","81116","85678.6","76571.8","77813.3","82852.7","72844.2","73881.7","79771.9","68141.8"
"lx - number of people left alive at age x"," 70-74 years","74813.4","80251.3","69378.3","74369.2","79940.2","68812.7","70056.5","76191.6","63999.4","65764.1","72967.4","58705.9"
"lx - number of people left alive at age x"," 75-79 years","65452.9","71919.1","58977.2","64975.9","71583.9","58376.6","59725.1","66981.4","52512.7","55101.6","63506.7","46827.7"
"lx - number of people left alive at age x"," 80-84 years","53063.8","60267.6","45831.3","52580.4","59891.7","45259","46979.2","54860.2","39050.2","42159.1","51071.2","33328.9"
"lx - number of people left alive at age x"," 85-89 years","37899.7","44910.2","30789.9","37239.7","44301.7","30086.1","31791.7","39063.3","24352.1","27469.8","35400.8","19504.5"
"lx - number of people left alive at age x"," 90-94 years","22007.3","27449.3","16362.3","21328.8","26762.2","15701.3","17206.5","22350.5","11780.4","14379.5","19766","8897.1"
"lx - number of people left alive at age x"," 95-99 years","9085","11949.7","5995","8656","11487.7","5609","6621.1","8989.6","3999.5","5443.7","7910.5","2883.7"
"lx - number of people left alive at age x"," 100+ years","2471.4","3325.7","1489.3","2324.9","3171.5","1356.8","1675.1","2303.4","934.9","1397.1","2105.8","635.5"
"ndx - number of people dying between ages x and x+n"," &lt;1 year","1257.7","1117","1391.9","1304.7","1157.2","1445.2","2171.5","1925.9","2406.1","3365.3","3014.5","3700.4"
"ndx - number of people dying between ages x and x+n"," 1-4 years","227.9","207.9","246.9","233.5","215","251.2","436.1","406.6","464.4","869.8","839.8","898.5"
"ndx - number of people dying between ages x and x+n"," 5-9 years","143.7","130.7","156.1","152.8","138.5","166.4","200.7","178","222.6","265.5","240.5","289.4"
"ndx - number of people dying between ages x and x+n"," 10-14 years","155.6","132.4","177.8","165.6","139.4","190.7","194.5","164.5","223.5","241.4","199.5","281.8"
"ndx - number of people dying between ages x and x+n"," 15-19  years","427.9","237","611.1","461.2","246.8","667","480","273.8","678.1","538.3","328","741.7"
"ndx - number of people dying between ages x and x+n"," 20-24 years","623.8","291","946.3","659.4","301.5","1006.5","701.2","339.1","1052.9","746.2","397.8","1085.6"
"ndx - number of people dying between ages x and x+n"," 25-29 years","679.7","342.7","1009.2","696.4","352.8","1032.2","747.6","407.7","1085.7","815.5","452.3","1171.6"
"ndx - number of people dying between ages x and x+n"," 30-34 years","758.4","436.7","1075.7","771","451","1086.7","840.7","511.7","1169.9","949.2","569","1322.5"
"ndx - number of people dying between ages x and x+n"," 35-39 years","905.7","594.5","1217.4","921.8","614.8","1230.4","1034.5","697.8","1371","1182.1","770.5","1584.5"
"ndx - number of people dying between ages x and x+n"," 40-44 years","1175","854.6","1500.8","1205.7","880.4","1535.8","1383","997.4","1765.7","1494.8","1054.5","1923.4"
"ndx - number of people dying between ages x and x+n"," 45-49 years","1651.4","1275","2033.4","1696.4","1300.8","2097","1908.1","1422.5","2391.1","2127.3","1586","2651.4"
"ndx - number of people dying between ages x and x+n"," 50-54 years","2385.1","1854.6","2920.6","2420.9","1883.4","2961.4","2670.5","2094.1","3239.7","3047","2362.6","3707.6"
"ndx - number of people dying between ages x and x+n"," 55-59 years","3335.2","2636.3","4039.2","3402","2682.7","4125.9","3848.2","3083.3","4605.5","4365.9","3451.1","5254.8"
"ndx - number of people dying between ages x and x+n"," 60-64 years","4757.9","3940.9","5583.3","4792.6","3957.1","5631.9","5570","4644.7","6479.7","6110","4962","7245"
"ndx - number of people dying between ages x and x+n"," 65-69 years","6701.7","5697.6","7711.9","6746.8","5738.4","7759","7756.8","6661.2","8844.8","8117.6","6804.6","9435.9"
"ndx - number of people dying between ages x and x+n"," 70-74 years","9360.5","8332.2","10401.1","9393.4","8356.3","10436.2","10331.4","9210.2","11486.7","10662.6","9460.6","11878.2"
"ndx - number of people dying between ages x and x+n"," 75-79 years","12389.1","11651.5","13145.9","12395.4","11692.3","13117.6","12745.9","12121.1","13462.5","12942.4","12435.5","13498.8"
"ndx - number of people dying between ages x and x+n"," 80-84 years","15164.1","15357.5","15041.4","15340.7","15590","15172.8","15187.5","15796.9","14698.2","14689.3","15670.4","13824.4"
"ndx - number of people dying between ages x and x+n"," 85-89 years","15892.4","17460.9","14427.5","15910.9","17539.5","14384.9","14585.2","16712.8","12571.6","13090.3","15634.7","10607.4"
"ndx - number of people dying between ages x and x+n"," 90-94 years","12922.3","15499.6","10367.3","12672.9","15274.4","10092.3","10585.3","13360.9","7780.9","8935.8","11855.5","6013.4"
"ndx - number of people dying between ages x and x+n"," 95-99 years","6613.6","8624","4505.7","6331.1","8316.3","4252.2","4946","6686.1","3064.6","4046.7","5804.7","2248.2"
"ndx - number of people dying between ages x and x+n"," 100+ years","2471.4","3325.7","1489.3","2324.9","3171.5","1356.8","1675.1","2303.4","934.9","1397.1","2105.8","635.5"
"nLx - person-years lived between ages x and x+n"," &lt;1 year","98868.1","98994.7","98747.3","98825.8","98958.5","98699.3","98045.6","98266.7","97834.5","96971.3","97286.9","96669.6"
"nLx - person-years lived between ages x and x+n"," 1-4 years","394410.8","395012.4","393839.4","394207.8","394833.7","393613.5","390226.1","391272.6","389228","384347.8","385811.6","382950.9"
"nLx - person-years lived between ages x and x+n"," 5-9 years","492211.8","493047.3","491414.8","491923.6","492789.3","491098.7","486444.1","487878.1","485073.7","478138.5","480106.2","476258.8"
"nLx - person-years lived between ages x and x+n"," 10-14 years","491465.1","492391.3","490581.4","491133.3","492099.8","490212.1","485480.3","487043.3","483986.1","476899.8","479032.4","474861.4"
"nLx - person-years lived between ages x and x+n"," 15-19  years","490108.4","491512.6","488785.3","489662.5","491174.8","488236.1","483836.4","485965.7","481803.5","474998.7","477737.5","472379.8"
"nLx - person-years lived between ages x and x+n"," 20-24 years","487459.5","490182.1","484854.8","486841.2","489794","484014.3","480880.1","484430.2","477469.3","471778.3","475915.8","467799.7"
"nLx - person-years lived between ages x and x+n"," 25-29 years","484182.3","488600.3","479909","483433.5","488160.2","478863.1","477254.3","482566","472109.5","467871.6","473793.7","462143.2"
"nLx - person-years lived between ages x and x+n"," 30-34 years","480596.8","486668.1","474693.7","479773.1","486165.5","473561.6","473286.9","480274.4","466467.5","463468.3","471249.6","455913.5"
"nLx - person-years lived between ages x and x+n"," 35-39 years","476465.5","484118.4","468991.8","475567","483526.8","467796.3","468609.8","477261.9","460125.8","458155.9","467915.6","448662.4"
"nLx - person-years lived between ages x and x+n"," 40-44 years","471311.1","480537","462254.9","470291.8","479826","460934.6","462587.8","473042.9","452309","451487.5","463376.5","439915.5"
"nLx - person-years lived between ages x and x+n"," 45-49 years","464318","475275.6","453505.2","463103.3","474428.1","451932.8","454396.1","467022.1","441960.5","442481.6","456813.8","428540.2"
"nLx - person-years lived between ages x and x+n"," 50-54 years","454334.9","467538","441249.2","452905.1","466545.3","439398.8","443004.1","458278.8","427943.5","429609.6","446992.6","412721.6"
"nLx - person-years lived between ages x and x+n"," 55-59 years","440188.7","456443","424023.5","438492","455253.1","421843.5","426802.9","445415.1","408441.6","411172.6","432538.3","390425.1"
"nLx - person-years lived between ages x and x+n"," 60-64 years","420192.7","440227.6","400210.8","418215.6","438853.8","397667.2","403389.7","426212.9","380875.5","385108.1","411610.7","359323"
"nLx - person-years lived between ages x and x+n"," 65-69 years","391785.1","416405","367165.1","389578.2","414860.9","364350.6","370143.2","398063.7","342576.2","349592.2","382297.1","317607.3"
"nLx - person-years lived between ages x and x+n"," 70-74 years","351789","381615.2","321900.3","349362.4","379870.2","318871","324947.6","358481.5","291693.3","302647.9","341737","264219.1"
"nLx - person-years lived between ages x and x+n"," 75-79 years","297468.3","331913.2","262886.1","294909.9","329957.3","259823.1","267094.4","305114.8","229045","243397.1","286896.2","200413.5"
"nLx - person-years lived between ages x and x+n"," 80-84 years","227720.3","263827","191306.6","224814.1","261326.2","188064.2","196649.6","235118.9","157679.8","173344.7","216026.8","130849.3"
"nLx - person-years lived between ages x and x+n"," 85-89 years","148112.2","179853.7","115738.4","144726.1","176566.3","112300","120362.8","151827.6","87938.6","102213.9","135733.3","68581"
"nLx - person-years lived between ages x and x+n"," 90-94 years","74395.2","95287.5","52688.6","71663","92422","50137.5","56334","74901.7","36702.2","46447.5","65611.3","27081.5"
"nLx - person-years lived between ages x and x+n"," 95-99 years","26003.5","34897.2","16496.1","24674","33446.3","15319.9","18331.7","25282.2","10703.1","14953.8","22203.7","7510.1"
"nLx - person-years lived between ages x and x+n"," 100+ years","6747.1","9036.6","4122.4","6325.5","8637.5","3680.9","4335.9","5933.1","2461.4","3587.9","5482.6","1561"
"Tx - person-years lived above age x"," &lt;1 year","7670135","7953384","7385366","7640429","7929496","7350419","7392443","7699653","7084428","7128675","7476169","6786388"
"Tx - person-years lived above age x"," 1-4 years","7571267","7854389","7286618","7541603","7830537","7251719","7294398","7601387","6986593","7031704","7378882","6689719"
"Tx - person-years lived above age x"," 5-9 years","7176856","7459377","6892779","7147395","7435704","6858106","6904172","7210114","6597365","6647356","6993070","6306768"
"Tx - person-years lived above age x"," 10-14 years","6684644","6966329","6401364","6655472","6942914","6367007","6417728","6722236","6112292","6169217","6512964","5830509"
"Tx - person-years lived above age x"," 15-19  years","6193179","6473938","5910782","6164338","6450814","5876795","5932247","6235193","5628306","5692317","6033932","5355647"
"Tx - person-years lived above age x"," 20-24 years","5703071","5982425","5421997","5674676","5959639","5388559","5448411","5749228","5146502","5217319","5556194","4883267"
"Tx - person-years lived above age x"," 25-29 years","5215611","5492243","4937142","5187835","5469845","4904545","4967531","5264798","4669033","4745540","5080279","4415468"
"Tx - person-years lived above age x"," 30-34 years","4731429","5003643","4457233","4704401","4981685","4425682","4490276","4782232","4196923","4277669","4606485","3953324"
"Tx - person-years lived above age x"," 35-39 years","4250832","4516975","3982539","4224628","4495520","3952120","4016989","4301957","3730456","3814200","4135235","3497411"
"Tx - person-years lived above age x"," 40-44 years","3774366","4032857","3513547","3749061","4011993","3484324","3548380","3824695","3270330","3356044","3667320","3048748"
"Tx - person-years lived above age x"," 45-49 years","3303055","3552320","3051292","3278769","3532167","3023389","3085792","3351652","2818021","2904557","3203943","2608833"
"Tx - person-years lived above age x"," 50-54 years","2838737","3077044","2597787","2815666","3057739","2571457","2631396","2884630","2376060","2462075","2747130","2180293"
"Tx - person-years lived above age x"," 55-59 years","2384402","2609506","2156538","2362761","2591194","2132058","2188392","2426351","1948117","2032466","2300137","1767571"
"Tx - person-years lived above age x"," 60-64 years","1944213","2153063","1732514","1924269","2135941","1710214","1761589","1980936","1539675","1621293","1867599","1377146"
"Tx - person-years lived above age x"," 65-69 years","1524021","1712835","1332304","1506053","1697087","1312547","1358199","1554723","1158800","1236185","1455988","1017823"
"Tx - person-years lived above age x"," 70-74 years","1132236","1296430","965138.4","1116475","1282226","948196.6","988056","1156660","816223.5","886592.8","1073691","700215.5"
"Tx - person-years lived above age x"," 75-79 years","780446.6","914815.3","643238.1","767112.6","902355.6","629325.6","663108.4","798178.2","524530.1","583944.8","731953.9","435996.4"
"Tx - person-years lived above age x"," 80-84 years","482978.3","582902","380352","472202.6","572398.3","369502.5","396014","493063.4","295485.1","340547.8","445057.7","235582.9"
"Tx - person-years lived above age x"," 85-89 years","255257.9","319075","189045.4","247388.6","311072.1","181438.3","199364.4","257944.5","137805.3","167203","229030.9","104733.6"
"Tx - person-years lived above age x"," 90-94 years","107145.7","139221.3","73307.1","102662.5","134505.8","69138.3","79001.6","106117","49866.7","64989.2","93297.6","36152.6"
"Tx - person-years lived above age x"," 95-99 years","32750.5","43933.8","20618.5","30999.4","42083.7","19000.8","22667.6","31215.3","13164.5","18541.7","27686.3","9071.1"
"Tx - person-years lived above age x"," 100+ years","6747.1","9036.6","4122.4","6325.5","8637.5","3680.9","4335.9","5933.1","2461.4","3587.9","5482.6","1561"
"ex - expectation of life at age x"," &lt;1 year","76.7","79.5","73.9","76.4","79.3","73.5","73.9","77","70.8","71.3","74.8","67.9"
"ex - expectation of life at age x"," 1-4 years","76.7","79.4","73.9","76.4","79.2","73.6","74.6","77.5","71.6","72.8","76.1","69.5"
"ex - expectation of life at age x"," 5-9 years","72.9","75.6","70.1","72.6","75.4","69.8","70.9","73.8","67.9","69.4","72.7","66.1"
"ex - expectation of life at age x"," 10-14 years","68","70.7","65.2","67.7","70.5","64.9","66","69","63.1","64.6","67.9","61.3"
"ex - expectation of life at age x"," 15-19  years","63.1","65.8","60.3","62.8","65.6","60","61.2","64.1","58.2","59.8","63","56.5"
"ex - expectation of life at age x"," 20-24 years","58.3","60.9","55.7","58.1","60.7","55.4","56.5","59.2","53.6","55.1","58.3","51.9"
"ex - expectation of life at age x"," 25-29 years","53.7","56.1","51.2","53.5","55.9","50.9","51.8","54.4","49.2","50.5","53.5","47.5"
"ex - expectation of life at age x"," 30-34 years","49","51.3","46.7","48.8","51.1","46.5","47.2","49.7","44.7","45.9","48.7","43"
"ex - expectation of life at age x"," 35-39 years","44.4","46.5","42.2","44.2","46.3","42","42.6","44.9","40.2","41.4","44","38.6"
"ex - expectation of life at age x"," 40-44 years","39.8","41.8","37.7","39.6","41.6","37.5","38.1","40.2","35.8","36.9","39.4","34.3"
"ex - expectation of life at age x"," 45-49 years","35.3","37.1","33.3","35.1","37","33.1","33.6","35.6","31.5","32.4","34.8","30"
"ex - expectation of life at age x"," 50-54 years","30.9","32.6","29","30.7","32.5","28.8","29.3","31.1","27.3","28.2","30.3","25.8"
"ex - expectation of life at age x"," 55-59 years","26.6","28.2","24.9","26.5","28.1","24.7","25.1","26.8","23.2","24.1","26.1","21.9"
"ex - expectation of life at age x"," 60-64 years","22.5","24","21","22.4","23.8","20.8","21.1","22.6","19.4","20.3","22","18.3"
"ex - expectation of life at age x"," 65-69 years","18.7","19.9","17.3","18.6","19.8","17.1","17.5","18.8","15.9","16.7","18.3","14.9"
"ex - expectation of life at age x"," 70-74 years","15.1","16.2","13.9","15","16","13.8","14.1","15.2","12.8","13.5","14.7","11.9"
"ex - expectation of life at age x"," 75-79 years","11.9","12.7","10.9","11.8","12.6","10.8","11.1","11.9","10","10.6","11.5","9.3"
"ex - expectation of life at age x"," 80-84 years","9.1","9.7","8.3","9","9.6","8.2","8.4","9","7.6","8.1","8.7","7.1"
"ex - expectation of life at age x"," 85-89 years","6.7","7.1","6.1","6.6","7","6","6.3","6.6","5.7","6.1","6.5","5.4"
"ex - expectation of life at age x"," 90-94 years","4.9","5.1","4.5","4.8","5","4.4","4.6","4.7","4.2","4.5","4.7","4.1"
"ex - expectation of life at age x"," 95-99 years","3.6","3.7","3.4","3.6","3.7","3.4","3.4","3.5","3.3","3.4","3.5","3.1"
"ex - expectation of life at age x"," 100+ years","2.7","2.7","2.8","2.7","2.7","2.7","2.6","2.6","2.6","2.6","2.6","2.5"
